pred,id,rms,file_path
8.5154076,PZ21_Adamiak_4.pdb,0,/data/output/PZ21_Adamiak_4.pdb
9.0401344,PZ21_Adamiak_5.pdb,0,/data/output/PZ21_Adamiak_5.pdb
7.4205160,PZ21_Bujnicki_1.pdb,0,/data/output/PZ21_Bujnicki_1.pdb
7.2225971,PZ21_Bujnicki_2.pdb,0,/data/output/PZ21_Bujnicki_2.pdb
7.1766605,PZ21_Bujnicki_3.pdb,0,/data/output/PZ21_Bujnicki_3.pdb
7.2284269,PZ21_Bujnicki_4.pdb,0,/data/output/PZ21_Bujnicki_4.pdb
9.5959263,PZ21_Bujnicki_5.pdb,0,/data/output/PZ21_Bujnicki_5.pdb
7.3328590,PZ21_ChenHighLig_1.pdb,0,/data/output/PZ21_ChenHighLig_1.pdb
6.9485197,PZ21_ChenHighLig_2.pdb,0,/data/output/PZ21_ChenHighLig_2.pdb
7.9206104,PZ21_ChenHighLig_3.pdb,0,/data/output/PZ21_ChenHighLig_3.pdb
8.4527836,PZ21_ChenHighLig_4.pdb,0,/data/output/PZ21_ChenHighLig_4.pdb
7.6979418,PZ21_ChenHighLig_5.pdb,0,/data/output/PZ21_ChenHighLig_5.pdb
7.3325696,PZ21_ChenLowLig_1.pdb,0,/data/output/PZ21_ChenLowLig_1.pdb
6.9621210,PZ21_ChenLowLig_2.pdb,0,/data/output/PZ21_ChenLowLig_2.pdb
7.9068880,PZ21_ChenLowLig_3.pdb,0,/data/output/PZ21_ChenLowLig_3.pdb
8.4556618,PZ21_ChenLowLig_4.pdb,0,/data/output/PZ21_ChenLowLig_4.pdb
7.6955810,PZ21_ChenLowLig_5.pdb,0,/data/output/PZ21_ChenLowLig_5.pdb
7.7356720,PZ21_DasLORES_1.pdb,0,/data/output/PZ21_DasLORES_1.pdb
7.7522283,PZ21_DasLORES_2.pdb,0,/data/output/PZ21_DasLORES_2.pdb
7.8951349,PZ21_DasLORES_3.pdb,0,/data/output/PZ21_DasLORES_3.pdb
8.3388920,PZ21_DasLORES_4.pdb,0,/data/output/PZ21_DasLORES_4.pdb
8.3405933,PZ21_DasLORES_5.pdb,0,/data/output/PZ21_DasLORES_5.pdb
7.0972486,PZ21_Das_1.pdb,0,/data/output/PZ21_Das_1.pdb
7.3678184,PZ21_Das_2.pdb,0,/data/output/PZ21_Das_2.pdb
6.7236910,PZ21_Das_3.pdb,0,/data/output/PZ21_Das_3.pdb
7.5478282,PZ21_Das_4.pdb,0,/data/output/PZ21_Das_4.pdb
6.9969416,PZ21_Das_5.pdb,0,/data/output/PZ21_Das_5.pdb
8.8551693,PZ21_RNAComposer_1.pdb,0,/data/output/PZ21_RNAComposer_1.pdb
8.9871063,PZ21_RNAComposer_2.pdb,0,/data/output/PZ21_RNAComposer_2.pdb
9.9117451,PZ21_RNAComposer_3.pdb,0,/data/output/PZ21_RNAComposer_3.pdb
9.5908279,PZ21_RNAComposer_4.pdb,0,/data/output/PZ21_RNAComposer_4.pdb
8.3483696,PZ21_RNAComposer_5.pdb,0,/data/output/PZ21_RNAComposer_5.pdb
6.1051774,PZ21_RW3D_1.pdb,0,/data/output/PZ21_RW3D_1.pdb
7.1886377,PZ21_RW3D_10.pdb,0,/data/output/PZ21_RW3D_10.pdb
6.1296549,PZ21_RW3D_2.pdb,0,/data/output/PZ21_RW3D_2.pdb
6.2152638,PZ21_RW3D_3.pdb,0,/data/output/PZ21_RW3D_3.pdb
5.8035722,PZ21_RW3D_4.pdb,0,/data/output/PZ21_RW3D_4.pdb
6.4778147,PZ21_RW3D_5.pdb,0,/data/output/PZ21_RW3D_5.pdb
7.2628794,PZ21_RW3D_6.pdb,0,/data/output/PZ21_RW3D_6.pdb
5.7489309,PZ21_RW3D_7.pdb,0,/data/output/PZ21_RW3D_7.pdb
6.4919724,PZ21_RW3D_8.pdb,0,/data/output/PZ21_RW3D_8.pdb
6.3293715,PZ21_RW3D_9.pdb,0,/data/output/PZ21_RW3D_9.pdb
9.2286987,PZ21_Sanbonmatsu_1.pdb,0,/data/output/PZ21_Sanbonmatsu_1.pdb
9.2193127,PZ21_Sanbonmatsu_2.pdb,0,/data/output/PZ21_Sanbonmatsu_2.pdb
9.3142300,PZ21_Sanbonmatsu_3.pdb,0,/data/output/PZ21_Sanbonmatsu_3.pdb
9.3377628,PZ21_Sanbonmatsu_4.pdb,0,/data/output/PZ21_Sanbonmatsu_4.pdb
8.0997276,PZ21_SimRNA_1.pdb,0,/data/output/PZ21_SimRNA_1.pdb
6.9087934,PZ21_SimRNA_2.pdb,0,/data/output/PZ21_SimRNA_2.pdb
7.6095161,PZ21_SimRNA_3.pdb,0,/data/output/PZ21_SimRNA_3.pdb
7.1474466,PZ21_SimRNA_4.pdb,0,/data/output/PZ21_SimRNA_4.pdb
7.6095166,PZ21_SimRNA_5.pdb,0,/data/output/PZ21_SimRNA_5.pdb
7.3129473,PZ22_Bujnicki_1.pdb,0,/data/output/PZ22_Bujnicki_1.pdb
8.2363176,PZ22_Bujnicki_2.pdb,0,/data/output/PZ22_Bujnicki_2.pdb
7.7929859,PZ22_Bujnicki_3.pdb,0,/data/output/PZ22_Bujnicki_3.pdb
8.2146759,PZ22_Bujnicki_4.pdb,0,/data/output/PZ22_Bujnicki_4.pdb
7.6296101,PZ22_Bujnicki_5.pdb,0,/data/output/PZ22_Bujnicki_5.pdb
8.4487705,PZ22_Dokholyan_1.pdb,0,/data/output/PZ22_Dokholyan_1.pdb
8.6862335,PZ22_Dokholyan_2.pdb,0,/data/output/PZ22_Dokholyan_2.pdb
9.0849152,PZ22_Dokholyan_3.pdb,0,/data/output/PZ22_Dokholyan_3.pdb
8.5252934,PZ22_Dokholyan_4.pdb,0,/data/output/PZ22_Dokholyan_4.pdb
8.8000946,PZ22_Dokholyan_5.pdb,0,/data/output/PZ22_Dokholyan_5.pdb
7.8340898,PZ22_SimRNA_1.pdb,0,/data/output/PZ22_SimRNA_1.pdb
8.0151768,PZ22_SimRNA_2.pdb,0,/data/output/PZ22_SimRNA_2.pdb
7.6876779,PZ22_SimRNA_3.pdb,0,/data/output/PZ22_SimRNA_3.pdb
7.9494133,PZ22_SimRNA_4.pdb,0,/data/output/PZ22_SimRNA_4.pdb
8.3965950,PZ22_SimRNA_5.pdb,0,/data/output/PZ22_SimRNA_5.pdb
9.9072914,PZ22_Xiao_1.pdb,0,/data/output/PZ22_Xiao_1.pdb
10.3322887,PZ22_Xiao_2.pdb,0,/data/output/PZ22_Xiao_2.pdb
10.2425690,PZ22_Xiao_3.pdb,0,/data/output/PZ22_Xiao_3.pdb
10.2680931,PZ22_Xiao_4.pdb,0,/data/output/PZ22_Xiao_4.pdb
9.8299217,PZ22_Xiao_5.pdb,0,/data/output/PZ22_Xiao_5.pdb
10.3314552,PZ23_Bujnicki_1.pdb,0,/data/output/PZ23_Bujnicki_1.pdb
10.4977436,PZ23_Bujnicki_2.pdb,0,/data/output/PZ23_Bujnicki_2.pdb
9.5815144,PZ23_Bujnicki_3.pdb,0,/data/output/PZ23_Bujnicki_3.pdb
12.6605892,PZ23_Chen_1.pdb,0,/data/output/PZ23_Chen_1.pdb
11.9967594,PZ23_Chen_2.pdb,0,/data/output/PZ23_Chen_2.pdb
11.5349426,PZ23_Chen_3.pdb,0,/data/output/PZ23_Chen_3.pdb
9.6558952,PZ23_Das_1.pdb,0,/data/output/PZ23_Das_1.pdb
11.4063644,PZ23_Das_10.pdb,0,/data/output/PZ23_Das_10.pdb
10.5687180,PZ23_Das_2.pdb,0,/data/output/PZ23_Das_2.pdb
10.8816395,PZ23_Das_3.pdb,0,/data/output/PZ23_Das_3.pdb
9.3877792,PZ23_Das_4.pdb,0,/data/output/PZ23_Das_4.pdb
9.8729057,PZ23_Das_5.pdb,0,/data/output/PZ23_Das_5.pdb
10.3178921,PZ23_Das_6.pdb,0,/data/output/PZ23_Das_6.pdb
10.5984116,PZ23_Das_7.pdb,0,/data/output/PZ23_Das_7.pdb
10.2392120,PZ23_Das_8.pdb,0,/data/output/PZ23_Das_8.pdb
10.1366634,PZ23_Das_9.pdb,0,/data/output/PZ23_Das_9.pdb
12.3824139,PZ23_Ding_1.pdb,0,/data/output/PZ23_Ding_1.pdb
12.6051044,PZ23_Ding_2.pdb,0,/data/output/PZ23_Ding_2.pdb
12.7281361,PZ23_Ding_3.pdb,0,/data/output/PZ23_Ding_3.pdb
12.4373875,PZ23_Ding_4.pdb,0,/data/output/PZ23_Ding_4.pdb
12.3055992,PZ23_Ding_5.pdb,0,/data/output/PZ23_Ding_5.pdb
11.3693848,PZ23_Dokholyan_1.pdb,0,/data/output/PZ23_Dokholyan_1.pdb
6.8966103,PZ23_SimRNA_1.pdb,0,/data/output/PZ23_SimRNA_1.pdb
7.0777378,PZ23_SimRNA_2.pdb,0,/data/output/PZ23_SimRNA_2.pdb
6.8996162,PZ23_SimRNA_3.pdb,0,/data/output/PZ23_SimRNA_3.pdb
6.2428207,PZ23_SimRNA_4.pdb,0,/data/output/PZ23_SimRNA_4.pdb
7.1143751,PZ23_SimRNA_5.pdb,0,/data/output/PZ23_SimRNA_5.pdb
11.8926697,PZ23_Szachniuk_1.pdb,0,/data/output/PZ23_Szachniuk_1.pdb
11.7190247,PZ23_Szachniuk_2.pdb,0,/data/output/PZ23_Szachniuk_2.pdb
12.6785145,PZ23_Szachniuk_3.pdb,0,/data/output/PZ23_Szachniuk_3.pdb
8.6932182,PZ23_Xiao_1.pdb,0,/data/output/PZ23_Xiao_1.pdb
8.7015095,PZ23_Xiao_2.pdb,0,/data/output/PZ23_Xiao_2.pdb
9.2751102,PZ23_Xiao_3.pdb,0,/data/output/PZ23_Xiao_3.pdb
8.7953892,PZ23_Xiao_4.pdb,0,/data/output/PZ23_Xiao_4.pdb
9.2537041,PZ23_Xiao_5.pdb,0,/data/output/PZ23_Xiao_5.pdb
8.3423557,PZ25_Adamiak_1.pdb,0,/data/output/PZ25_Adamiak_1.pdb
8.4194794,PZ25_Adamiak_2.pdb,0,/data/output/PZ25_Adamiak_2.pdb
8.3419113,PZ25_Adamiak_3.pdb,0,/data/output/PZ25_Adamiak_3.pdb
7.8273726,PZ25_Adamiak_4.pdb,0,/data/output/PZ25_Adamiak_4.pdb
8.2996759,PZ25_Adamiak_5.pdb,0,/data/output/PZ25_Adamiak_5.pdb
8.2835159,PZ25_Bujnicki_1.pdb,0,/data/output/PZ25_Bujnicki_1.pdb
8.3475227,PZ25_Bujnicki_2.pdb,0,/data/output/PZ25_Bujnicki_2.pdb
8.2453384,PZ25_Bujnicki_3.pdb,0,/data/output/PZ25_Bujnicki_3.pdb
8.3364429,PZ25_Bujnicki_4.pdb,0,/data/output/PZ25_Bujnicki_4.pdb
8.2264452,PZ25_Bujnicki_5.pdb,0,/data/output/PZ25_Bujnicki_5.pdb
7.9399343,PZ25_Chen_1.pdb,0,/data/output/PZ25_Chen_1.pdb
8.2236977,PZ25_Chen_10.pdb,0,/data/output/PZ25_Chen_10.pdb
8.1106014,PZ25_Chen_2.pdb,0,/data/output/PZ25_Chen_2.pdb
7.8250642,PZ25_Chen_3.pdb,0,/data/output/PZ25_Chen_3.pdb
7.7147498,PZ25_Chen_4.pdb,0,/data/output/PZ25_Chen_4.pdb
7.7167177,PZ25_Chen_5.pdb,0,/data/output/PZ25_Chen_5.pdb
8.0696011,PZ25_Chen_6.pdb,0,/data/output/PZ25_Chen_6.pdb
7.5740390,PZ25_Chen_7.pdb,0,/data/output/PZ25_Chen_7.pdb
8.1673927,PZ25_Chen_8.pdb,0,/data/output/PZ25_Chen_8.pdb
8.0862598,PZ25_Chen_9.pdb,0,/data/output/PZ25_Chen_9.pdb
7.4267974,PZ25_Das_1.pdb,0,/data/output/PZ25_Das_1.pdb
8.3402519,PZ25_Das_10.pdb,0,/data/output/PZ25_Das_10.pdb
9.4466743,PZ25_Das_2.pdb,0,/data/output/PZ25_Das_2.pdb
8.3231707,PZ25_Das_3.pdb,0,/data/output/PZ25_Das_3.pdb
7.6340709,PZ25_Das_4.pdb,0,/data/output/PZ25_Das_4.pdb
7.9326153,PZ25_Das_5.pdb,0,/data/output/PZ25_Das_5.pdb
7.7192731,PZ25_Das_6.pdb,0,/data/output/PZ25_Das_6.pdb
8.2309628,PZ25_Das_7.pdb,0,/data/output/PZ25_Das_7.pdb
8.3286381,PZ25_Das_8.pdb,0,/data/output/PZ25_Das_8.pdb
8.0767231,PZ25_Das_9.pdb,0,/data/output/PZ25_Das_9.pdb
8.1638088,PZ25_Ding_1.pdb,0,/data/output/PZ25_Ding_1.pdb
8.1167469,PZ25_Ding_2.pdb,0,/data/output/PZ25_Ding_2.pdb
9.3772221,PZ25_Ding_3.pdb,0,/data/output/PZ25_Ding_3.pdb
9.5101795,PZ25_RNAComposer_1.pdb,0,/data/output/PZ25_RNAComposer_1.pdb
9.8146152,PZ25_RNAComposer_2.pdb,0,/data/output/PZ25_RNAComposer_2.pdb
9.9198818,PZ25_RNAComposer_3.pdb,0,/data/output/PZ25_RNAComposer_3.pdb
8.7499199,PZ25_SimRNA_1.pdb,0,/data/output/PZ25_SimRNA_1.pdb
8.5735893,PZ25_SimRNA_2.pdb,0,/data/output/PZ25_SimRNA_2.pdb
9.1226311,PZ25_SimRNA_3.pdb,0,/data/output/PZ25_SimRNA_3.pdb
8.2734432,PZ25_SimRNA_4.pdb,0,/data/output/PZ25_SimRNA_4.pdb
7.9956079,PZ25_SimRNA_5.pdb,0,/data/output/PZ25_SimRNA_5.pdb
9.2553310,PZ25_Xiao_1.pdb,0,/data/output/PZ25_Xiao_1.pdb
7.7976766,PZ25_Xiao_2.pdb,0,/data/output/PZ25_Xiao_2.pdb
9.1989422,PZ25_Xiao_3.pdb,0,/data/output/PZ25_Xiao_3.pdb
9.3146400,PZ25_Xiao_4.pdb,0,/data/output/PZ25_Xiao_4.pdb
9.1122265,PZ25_Xiao_5.pdb,0,/data/output/PZ25_Xiao_5.pdb
8.0676298,PZ25_iFoldRNA_1.pdb,0,/data/output/PZ25_iFoldRNA_1.pdb
7.9484930,PZ28_Adamiak_1.pdb,0,/data/output/PZ28_Adamiak_1.pdb
7.9755363,PZ28_Adamiak_2.pdb,0,/data/output/PZ28_Adamiak_2.pdb
8.1192894,PZ28_Adamiak_3.pdb,0,/data/output/PZ28_Adamiak_3.pdb
7.9835672,PZ28_Adamiak_4.pdb,0,/data/output/PZ28_Adamiak_4.pdb
8.4434834,PZ28_Adamiak_5.pdb,0,/data/output/PZ28_Adamiak_5.pdb
7.6894364,PZ28_Bujnicki_1.pdb,0,/data/output/PZ28_Bujnicki_1.pdb
7.8457904,PZ28_Bujnicki_2.pdb,0,/data/output/PZ28_Bujnicki_2.pdb
7.8048615,PZ28_Bujnicki_3.pdb,0,/data/output/PZ28_Bujnicki_3.pdb
7.9332709,PZ28_Bujnicki_4.pdb,0,/data/output/PZ28_Bujnicki_4.pdb
7.9412923,PZ28_Bujnicki_5.pdb,0,/data/output/PZ28_Bujnicki_5.pdb
7.7754259,PZ28_Chen_1.pdb,0,/data/output/PZ28_Chen_1.pdb
7.8261795,PZ28_Chen_10.pdb,0,/data/output/PZ28_Chen_10.pdb
7.4338293,PZ28_Chen_2.pdb,0,/data/output/PZ28_Chen_2.pdb
7.5364761,PZ28_Chen_3.pdb,0,/data/output/PZ28_Chen_3.pdb
7.8361650,PZ28_Chen_4.pdb,0,/data/output/PZ28_Chen_4.pdb
7.4865351,PZ28_Chen_5.pdb,0,/data/output/PZ28_Chen_5.pdb
7.7422004,PZ28_Chen_6.pdb,0,/data/output/PZ28_Chen_6.pdb
7.6677732,PZ28_Chen_7.pdb,0,/data/output/PZ28_Chen_7.pdb
7.5453453,PZ28_Chen_8.pdb,0,/data/output/PZ28_Chen_8.pdb
7.7664919,PZ28_Chen_9.pdb,0,/data/output/PZ28_Chen_9.pdb
7.0081792,PZ28_Das_1.pdb,0,/data/output/PZ28_Das_1.pdb
7.2654500,PZ28_Das_10.pdb,0,/data/output/PZ28_Das_10.pdb
7.5916395,PZ28_Das_2.pdb,0,/data/output/PZ28_Das_2.pdb
7.0865579,PZ28_Das_3.pdb,0,/data/output/PZ28_Das_3.pdb
7.6643534,PZ28_Das_4.pdb,0,/data/output/PZ28_Das_4.pdb
6.8835311,PZ28_Das_5.pdb,0,/data/output/PZ28_Das_5.pdb
7.3404856,PZ28_Das_6.pdb,0,/data/output/PZ28_Das_6.pdb
7.0955896,PZ28_Das_7.pdb,0,/data/output/PZ28_Das_7.pdb
7.0899715,PZ28_Das_8.pdb,0,/data/output/PZ28_Das_8.pdb
7.5618081,PZ28_Das_9.pdb,0,/data/output/PZ28_Das_9.pdb
8.0971317,PZ28_Ding_1.pdb,0,/data/output/PZ28_Ding_1.pdb
8.6633511,PZ28_Ding_2.pdb,0,/data/output/PZ28_Ding_2.pdb
7.3854308,PZ28_FARFAR2_1.pdb,0,/data/output/PZ28_FARFAR2_1.pdb
7.2404718,PZ28_FARFAR2_10.pdb,0,/data/output/PZ28_FARFAR2_10.pdb
7.1860056,PZ28_FARFAR2_2.pdb,0,/data/output/PZ28_FARFAR2_2.pdb
7.7490554,PZ28_FARFAR2_3.pdb,0,/data/output/PZ28_FARFAR2_3.pdb
7.1226139,PZ28_FARFAR2_4.pdb,0,/data/output/PZ28_FARFAR2_4.pdb
7.0452247,PZ28_FARFAR2_5.pdb,0,/data/output/PZ28_FARFAR2_5.pdb
7.5916395,PZ28_FARFAR2_6.pdb,0,/data/output/PZ28_FARFAR2_6.pdb
6.9219413,PZ28_FARFAR2_7.pdb,0,/data/output/PZ28_FARFAR2_7.pdb
7.2654495,PZ28_FARFAR2_8.pdb,0,/data/output/PZ28_FARFAR2_8.pdb
7.3017569,PZ28_FARFAR2_9.pdb,0,/data/output/PZ28_FARFAR2_9.pdb
7.5099187,PZ28_RNAComposer_1.pdb,0,/data/output/PZ28_RNAComposer_1.pdb
7.7517662,PZ28_RNAComposer_2.pdb,0,/data/output/PZ28_RNAComposer_2.pdb
7.9385920,PZ28_RNAComposer_3.pdb,0,/data/output/PZ28_RNAComposer_3.pdb
7.8106642,PZ28_RNAComposer_4.pdb,0,/data/output/PZ28_RNAComposer_4.pdb
8.1849632,PZ28_RNAComposer_5.pdb,0,/data/output/PZ28_RNAComposer_5.pdb
7.9166718,PZ28_SimRNA_1.pdb,0,/data/output/PZ28_SimRNA_1.pdb
7.9072061,PZ28_SimRNA_2.pdb,0,/data/output/PZ28_SimRNA_2.pdb
7.1952844,PZ28_SimRNA_3.pdb,0,/data/output/PZ28_SimRNA_3.pdb
8.0686398,PZ28_SimRNA_4.pdb,0,/data/output/PZ28_SimRNA_4.pdb
8.3489628,PZ28_SimRNA_5.pdb,0,/data/output/PZ28_SimRNA_5.pdb
7.1754827,PZ28_TFN_1.pdb,0,/data/output/PZ28_TFN_1.pdb
7.0388942,PZ28_TFN_10.pdb,0,/data/output/PZ28_TFN_10.pdb
7.0473709,PZ28_TFN_2.pdb,0,/data/output/PZ28_TFN_2.pdb
7.2382483,PZ28_TFN_3.pdb,0,/data/output/PZ28_TFN_3.pdb
7.0237985,PZ28_TFN_4.pdb,0,/data/output/PZ28_TFN_4.pdb
7.0649915,PZ28_TFN_5.pdb,0,/data/output/PZ28_TFN_5.pdb
7.5171094,PZ28_TFN_6.pdb,0,/data/output/PZ28_TFN_6.pdb
6.9002457,PZ28_TFN_7.pdb,0,/data/output/PZ28_TFN_7.pdb
6.8811808,PZ28_TFN_8.pdb,0,/data/output/PZ28_TFN_8.pdb
7.4483757,PZ28_TFN_9.pdb,0,/data/output/PZ28_TFN_9.pdb
7.9872441,PZ28_Xiao_1.pdb,0,/data/output/PZ28_Xiao_1.pdb
7.9795160,PZ28_Xiao_2.pdb,0,/data/output/PZ28_Xiao_2.pdb
7.9861555,PZ28_Xiao_3.pdb,0,/data/output/PZ28_Xiao_3.pdb
7.9897885,PZ28_Xiao_4.pdb,0,/data/output/PZ28_Xiao_4.pdb
7.9949417,PZ28_Xiao_5.pdb,0,/data/output/PZ28_Xiao_5.pdb
7.9065948,PZ28_iFoldRNA_1.pdb,0,/data/output/PZ28_iFoldRNA_1.pdb
7.4048963,PZ28_iFoldRNA_2.pdb,0,/data/output/PZ28_iFoldRNA_2.pdb
7.9533663,PZ28_iFoldRNA_3.pdb,0,/data/output/PZ28_iFoldRNA_3.pdb
7.8911481,PZ28_iFoldRNA_4.pdb,0,/data/output/PZ28_iFoldRNA_4.pdb
7.8455257,PZ28_iFoldRNA_5.pdb,0,/data/output/PZ28_iFoldRNA_5.pdb
8.0696535,PZ29_Chen_1.pdb,0,/data/output/PZ29_Chen_1.pdb
8.6658249,PZ29_Chen_10.pdb,0,/data/output/PZ29_Chen_10.pdb
7.6114721,PZ29_Chen_2.pdb,0,/data/output/PZ29_Chen_2.pdb
7.9172912,PZ29_Chen_3.pdb,0,/data/output/PZ29_Chen_3.pdb
7.9563241,PZ29_Chen_4.pdb,0,/data/output/PZ29_Chen_4.pdb
7.5758433,PZ29_Chen_5.pdb,0,/data/output/PZ29_Chen_5.pdb
8.4772663,PZ29_Chen_6.pdb,0,/data/output/PZ29_Chen_6.pdb
8.5687981,PZ29_Chen_7.pdb,0,/data/output/PZ29_Chen_7.pdb
8.4934826,PZ29_Chen_8.pdb,0,/data/output/PZ29_Chen_8.pdb
7.0310469,PZ29_Chen_9.pdb,0,/data/output/PZ29_Chen_9.pdb
6.7942924,PZ29_DasPOSTDEADLINE_1.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_1.pdb
6.1543484,PZ29_DasPOSTDEADLINE_10.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_10.pdb
6.4209146,PZ29_DasPOSTDEADLINE_2.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_2.pdb
6.7845249,PZ29_DasPOSTDEADLINE_3.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_3.pdb
6.6582427,PZ29_DasPOSTDEADLINE_4.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_4.pdb
7.2055001,PZ29_DasPOSTDEADLINE_5.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_5.pdb
6.1332660,PZ29_DasPOSTDEADLINE_6.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_6.pdb
6.5556293,PZ29_DasPOSTDEADLINE_7.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_7.pdb
6.8242850,PZ29_DasPOSTDEADLINE_8.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_8.pdb
6.9592466,PZ29_DasPOSTDEADLINE_9.pdb,0,/data/output/PZ29_DasPOSTDEADLINE_9.pdb
7.3638721,PZ29_Dokholyan_1.pdb,0,/data/output/PZ29_Dokholyan_1.pdb
7.1210103,PZ29_RNAComposer_1.pdb,0,/data/output/PZ29_RNAComposer_1.pdb
7.4178615,PZ29_RNAComposer_2.pdb,0,/data/output/PZ29_RNAComposer_2.pdb
7.4233141,PZ29_RNAComposer_3.pdb,0,/data/output/PZ29_RNAComposer_3.pdb
7.6849914,PZ29_RNAComposer_4.pdb,0,/data/output/PZ29_RNAComposer_4.pdb
7.0576921,PZ29_RNAComposer_5.pdb,0,/data/output/PZ29_RNAComposer_5.pdb
7.1282744,PZ29_SimRNA_1.pdb,0,/data/output/PZ29_SimRNA_1.pdb
7.8331056,PZ29_SimRNA_2.pdb,0,/data/output/PZ29_SimRNA_2.pdb
7.3391285,PZ29_SimRNA_3.pdb,0,/data/output/PZ29_SimRNA_3.pdb
7.2838092,PZ29_SimRNA_4.pdb,0,/data/output/PZ29_SimRNA_4.pdb
7.5890422,PZ29_SimRNA_5.pdb,0,/data/output/PZ29_SimRNA_5.pdb
6.9183216,PZ29_Szachniuk_1.pdb,0,/data/output/PZ29_Szachniuk_1.pdb
6.9873614,PZ29_Szachniuk_2.pdb,0,/data/output/PZ29_Szachniuk_2.pdb
7.3524728,PZ29_Szachniuk_3.pdb,0,/data/output/PZ29_Szachniuk_3.pdb
6.3238311,PZ29_Szachniuk_4.pdb,0,/data/output/PZ29_Szachniuk_4.pdb
6.9183211,PZ29_Szachniuk_5.pdb,0,/data/output/PZ29_Szachniuk_5.pdb
12.9559765,PZ2_Bujnicki_2.pdb,0,/data/output/PZ2_Bujnicki_2.pdb
12.9664135,PZ2_Bujnicki_3.pdb,0,/data/output/PZ2_Bujnicki_3.pdb
13.0457497,PZ2_Dokholyan_1.pdb,0,/data/output/PZ2_Dokholyan_1.pdb
5.5389957,PZ32_ARES_1.pdb,0,/data/output/PZ32_ARES_1.pdb
5.5345716,PZ32_ARES_10.pdb,0,/data/output/PZ32_ARES_10.pdb
5.6346798,PZ32_ARES_2.pdb,0,/data/output/PZ32_ARES_2.pdb
5.6835523,PZ32_ARES_3.pdb,0,/data/output/PZ32_ARES_3.pdb
5.5995970,PZ32_ARES_4.pdb,0,/data/output/PZ32_ARES_4.pdb
5.5755315,PZ32_ARES_5.pdb,0,/data/output/PZ32_ARES_5.pdb
5.3091626,PZ32_ARES_6.pdb,0,/data/output/PZ32_ARES_6.pdb
5.5853996,PZ32_ARES_7.pdb,0,/data/output/PZ32_ARES_7.pdb
5.5909171,PZ32_ARES_8.pdb,0,/data/output/PZ32_ARES_8.pdb
5.4724035,PZ32_ARES_9.pdb,0,/data/output/PZ32_ARES_9.pdb
7.2873974,PZ32_Boniecki_1.pdb,0,/data/output/PZ32_Boniecki_1.pdb
6.9139223,PZ32_Boniecki_2.pdb,0,/data/output/PZ32_Boniecki_2.pdb
7.4367185,PZ32_Boniecki_3.pdb,0,/data/output/PZ32_Boniecki_3.pdb
7.7346597,PZ32_Boniecki_4.pdb,0,/data/output/PZ32_Boniecki_4.pdb
7.3286901,PZ32_Boniecki_5.pdb,0,/data/output/PZ32_Boniecki_5.pdb
7.2283616,PZ32_Bujnicki_1.pdb,0,/data/output/PZ32_Bujnicki_1.pdb
6.3308835,PZ32_Bujnicki_2.pdb,0,/data/output/PZ32_Bujnicki_2.pdb
6.3298483,PZ32_Bujnicki_3.pdb,0,/data/output/PZ32_Bujnicki_3.pdb
6.4743419,PZ32_Bujnicki_4.pdb,0,/data/output/PZ32_Bujnicki_4.pdb
5.8776045,PZ32_Bujnicki_5.pdb,0,/data/output/PZ32_Bujnicki_5.pdb
6.5464635,PZ32_Chen_1.pdb,0,/data/output/PZ32_Chen_1.pdb
6.8650861,PZ32_Chen_10.pdb,0,/data/output/PZ32_Chen_10.pdb
6.3215156,PZ32_Chen_2.pdb,0,/data/output/PZ32_Chen_2.pdb
6.1984711,PZ32_Chen_3.pdb,0,/data/output/PZ32_Chen_3.pdb
6.7352009,PZ32_Chen_4.pdb,0,/data/output/PZ32_Chen_4.pdb
6.8697901,PZ32_Chen_5.pdb,0,/data/output/PZ32_Chen_5.pdb
6.6253653,PZ32_Chen_6.pdb,0,/data/output/PZ32_Chen_6.pdb
7.6886683,PZ32_Chen_7.pdb,0,/data/output/PZ32_Chen_7.pdb
7.4874525,PZ32_Chen_8.pdb,0,/data/output/PZ32_Chen_8.pdb
6.4885297,PZ32_Chen_9.pdb,0,/data/output/PZ32_Chen_9.pdb
6.6600995,PZ32_Das_1.pdb,0,/data/output/PZ32_Das_1.pdb
5.5345721,PZ32_Das_10.pdb,0,/data/output/PZ32_Das_10.pdb
6.6241360,PZ32_Das_2.pdb,0,/data/output/PZ32_Das_2.pdb
6.7481713,PZ32_Das_3.pdb,0,/data/output/PZ32_Das_3.pdb
6.5906520,PZ32_Das_4.pdb,0,/data/output/PZ32_Das_4.pdb
6.3629971,PZ32_Das_5.pdb,0,/data/output/PZ32_Das_5.pdb
5.5389948,PZ32_Das_6.pdb,0,/data/output/PZ32_Das_6.pdb
5.5995979,PZ32_Das_7.pdb,0,/data/output/PZ32_Das_7.pdb
